Mês	Transecto	Distancia	Abundancia	Riqueza	Altura	Largura	Peso	Morfotipo	Sindrome
janeiro	6	40	1	0	4.3678333333	3.2	0	242	1
janeiro	6	40	1	0	4.4033333333	3.5	0	242	1
janeiro	6	40	1	0	4.4388333333	3.5	0.015	242	1
janeiro	6	40	1	0	4.4743333333	3.8	0.01	242	1
janeiro	6	40	1	0	4.5098333333	3.7	0.01	242	1
janeiro	6	40	1	0	4.5453333333	3.5	0.01	242	1
janeiro	6	40	1	0	4.5808333333	3.2	0	242	1
janeiro	6	40	1	0	4.6163333333	3.3	0	242	1
janeiro	6	40	1	0	4.6518333333	3.4	0	242	1
janeiro	6	40	1	0	4.6873333333	3.5	0	242	1
janeiro	6	40	1	0	4.7228333333	3.6	0	242	1
janeiro	6	40	1	0	4.7583333333	3.7	0	242	1
janeiro	6	40	1	0	4.7938333333	3.8	0	242	1
janeiro	6	40	1	0	4.8293333333	3.9	0	242	1
janeiro	6	40	1	0	4.8648333333	3.3	0	242	1
janeiro	6	40	1	0	4.9003333333	3.6	0	242	1
janeiro	6	40	1	0	4.9358333333	3.6	0	242	1
janeiro	6	40	1	0	3.8	3.4	0	242	1
janeiro	6	40	1	0	4.9	3.3333333333	0	242	1
janeiro	6	40	1	0	5.1	3.2333333333	0	242	1
janeiro	6	40	1	0	5.9	3.2	0.01	242	1
janeiro	6	40	1	0	3.6	3.5	0.01	242	1
janeiro	6	40	1	0	6.9	3.5	0.01	242	1
janeiro	6	40	1	0	3.6	3.8	0.01	242	1
janeiro	6	40	1	0	3.3	3.7	0.01	242	1
janeiro	6	40	1	0	3.1	3.5	0.01	242	1
janeiro	6	40	1	0	3.2	3.2	0.01	242	1
janeiro	6	40	1	0	3.1	3.3	0.01	242	1
janeiro	6	40	1	0	3.05	3.4	0.01	242	1
janeiro	6	40	1	0	3	3.5	0.01	242	1
janeiro	6	40	1	0	4.2	3.6	0.01	242	1
janeiro	6	40	1	0	4.3	3.7	0.01	242	1
janeiro	6	40	1	0	3.6	3.8	0.01	242	1
janeiro	6	40	1	0	3.3	3.9	0.01	242	1
janeiro	6	40	1	0	3.1	3.3	0.01	242	1
janeiro	6	40	1	0	3.2	3.6	0.01	242	1
janeiro	6	40	1	0	3.1	3.6	0.01	242	1
janeiro	6	40	1	0	3.05	3.4	0.01	242	1
janeiro	6	40	1	0	3	3.3333333333	0.01	242	1
janeiro	6	40	1	0	4.2	3.2333333333	0.01	242	1
janeiro	6	40	1	0	4.3	3.1333333333	0.01	242	1
janeiro	6	-80	1	1	12.4	9.2	0.21	357	1
janeiro	6	80	1	1	11.9	11	0.17	357	1
janeiro	6	80	1	0	9.5	12	0.2	357	1
janeiro	6	80	1	0	10.8	13.4	0.14	357	1
janeiro	6	80	1	0	10.5	12.1	0.43	357	1
janeiro	6	100	1	1	8.4	7.3	0.09	359	0
janeiro	6	60	1	1	6.7	7.6	0.01	359	0
janeiro	6	60	1	0	6.8	7.8	0.01	359	0
janeiro	6	60	1	0	6.7	7.1	0.01	359	0
janeiro	6	60	1	0	6.7	6.9	0	359	0
janeiro	6	60	1	0	6.9	6.7	0	359	0
janeiro	6	60	1	0	7.4	7	0	359	0
janeiro	6	60	1	0	7.1	6.9	0.01	359	0
janeiro	6	60	1	0	6.7	7.6	0.01	359	0
janeiro	6	60	1	0	6.8	7.8	0.01	359	0
janeiro	6	60	1	0	6.7	7.1	0.01	359	0
janeiro	6	60	1	0	6.7	6.9	0	359	0
janeiro	6	60	1	0	6.9	6.7	0	359	0
janeiro	6	60	1	0	7.4	7	0	359	0
janeiro	6	60	1	0	7.1	6.9	0.01	359	0
janeiro	6	60	1	0	7	6.7	0.01	359	0
janeiro	6	60	1	0	6.8	6.3	0.01	359	0
janeiro	6	60	1	0	6.9	6.3	0	359	0
janeiro	6	60	1	0	7.2	6.9	0	359	0
janeiro	6	60	1	0	7.3	6.7	0.01	359	0
janeiro	6	60	1	0	7.7	7	0.01	359	0
janeiro	6	100	1	1	12.3	9.8	0.36	361	1
janeiro	6	100	1	0	11.6	9.7	0.36	361	1
janeiro	6	80	1	1	13.2	11.6	0.15	361	1
janeiro	6	80	1	0	12	11	0.12	361	1
janeiro	6	150	1	1	15.5	12.3	0.27	362	1
janeiro	6	60	1	1	10.2	9.6	0.51	128	1
janeiro	6	60	1	1	13.8	10.1	0.4	389	1
janeiro	6	60	1	1	10.5	10.4	0.64	390	1
janeiro	6	60	1	0	16	15.4	1.3	390	1
janeiro	6	60	1	0	9.1	10.2	0.46	390	1
janeiro	6	60	1	0	12.7	12.4	0.83	390	1
janeiro	6	60	1	0	8.7	6.4	0.21	390	1
janeiro	7	40	1	1	5.2	4.7	0.03	16	1
janeiro	7	40	1	0	4.4	4.5	0.02	16	1
janeiro	7	40	1	0	5.6	4.7	0.02	16	1
janeiro	7	40	1	0	4.6	4.6	0.03	16	1
janeiro	7	40	1	0	4.5	4.1	0.02	16	1
janeiro	7	40	1	0	4.8	4	0.02	16	1
janeiro	7	40	1	0	5.2	4.7	0.03	16	1
janeiro	7	40	1	0	4.4	4.5	0.02	16	1
janeiro	7	40	1	0	5.6	4.7	0.02	16	1
janeiro	7	40	1	0	4.6	4.6	0.03	16	1
janeiro	7	40	1	0	4.5	4.1	0.02	16	1
janeiro	7	40	1	0	4.8	4	0.02	16	1
janeiro	7	40	1	0	5.2	4.7	0.03	16	1
janeiro	7	40	1	0	4.4	4.5	0.02	16	1
janeiro	7	40	1	0	5.6	4.7	0.02	16	1
janeiro	7	40	1	0	4.6	4.6	0.03	16	1
janeiro	7	40	1	0	4.5	4.1	0.02	16	1
janeiro	7	40	1	0	4.8	4	0.02	16	1
janeiro	7	-20	1	1	4.3	3.1	0.02	16	1
janeiro	7	-20	1	0	4.4	3.3	0.02	16	1
janeiro	7	-20	1	0	4.2	2.9	0.01	16	1
janeiro	7	-20	1	0	4	3.1	0.01	16	1
janeiro	7	-20	1	0	4.1	3.1	0.02	16	1
janeiro	7	-20	1	0	4.4	4.5	0.02	16	1
janeiro	7	-20	1	0	5.6	4.7	0.02	16	1
janeiro	7	-20	1	0	4.6	4.6	0.03	16	1
janeiro	7	-20	1	0	4.5	4.1	0.02	16	1
janeiro	7	-20	1	0	4.8	4	0.02	16	1
janeiro	7	-20	1	0	5.2	4.7	0.03	16	1
janeiro	7	-20	1	0	4.4	4.5	0.02	16	1
janeiro	7	-20	1	0	5.6	4.7	0.02	16	1
janeiro	7	-20	1	0	4.6	4.6	0.03	16	1
janeiro	7	-20	1	0	4.5	4.1	0.02	16	1
janeiro	7	-20	1	0	4.8	4	0.02	16	1
janeiro	7	-20	1	0	5.2	4.7	0.03	16	1
janeiro	7	-20	1	0	4.4	4.5	0.02	16	1
janeiro	7	-20	1	0	5.6	4.7	0.02	16	1
janeiro	7	-20	1	0	4.6	4.6	0.03	16	1
janeiro	7	-20	1	0	4.3	3.1	0.02	16	1
janeiro	7	-20	1	0	4.4	3.3	0.02	16	1
janeiro	7	-20	1	0	4.2	2.9	0.01	16	1
janeiro	7	-20	1	0	4	3.1	0.01	16	1
janeiro	7	-20	1	0	4.1	3.1	0.02	16	1
janeiro	7	-20	1	0	4.4	4.5	0.02	16	1
janeiro	7	-20	1	0	5.6	4.7	0.02	16	1
janeiro	7	-20	1	0	4.6	4.6	0.03	16	1
janeiro	7	-20	1	0	4.5	4.1	0.02	16	1
janeiro	7	-20	1	0	4.8	4	0.02	16	1
janeiro	7	-20	1	0	5.2	4.7	0.03	16	1
janeiro	7	-20	1	0	4.4	4.5	0.02	16	1
janeiro	7	-20	1	0	5.6	4.7	0.02	16	1
janeiro	7	-20	1	0	4.6	4.6	0.03	16	1
janeiro	7	-20	1	0	4.5	4.1	0.02	16	1
janeiro	7	100	1	1	5.1	5.5	0.02	30	0
janeiro	7	100	1	0	4.8	5	0.01	30	0
janeiro	7	100	1	0	4.4	4.9	0.02	30	0
janeiro	7	150	1	1	6.1	9.1	0.16	83	1
janeiro	7	40	1	1	26.4	14.4	0.1	140	0
janeiro	7	40	1	1	7.2	4.5	0.09	149	1
janeiro	7	-40	1	1	8.1	11.4	0.25	99	0
janeiro	7	0	1	1	8.3	10	0.15	99	0
janeiro	7	0	1	0	9.2	10.6	0.18	99	0
janeiro	7	0	1	0	7	8	0.25	99	0
janeiro	7	0	1	0	5.8	7.3	0.16	99	0
janeiro	7	-20	1	1	5.9	6.2	0.04	99	0
janeiro	7	100	1	1	17	10.2	0.21	344	1
janeiro	7	100	1	1	10.5	3.6	0.05	359	0
janeiro	7	100	1	0	8.4	2.4	0.08	359	0
janeiro	7	100	1	0	8.4	2.5	0.05	359	0
janeiro	7	100	1	0	10.5	3	0.04	359	0
janeiro	7	100	1	0	8.3	2.9	0.08	359	0
janeiro	7	40	1	1	7.2	6.4	0.04	359	0
janeiro	7	150	1	1	6.4	6.4	0.03	360	1
janeiro	7	40	1	1	11.7	7	0.2	175	1
janeiro	7	-20	1	1	10.4	6.5	0.12	175	1
janeiro	7	-20	1	0	9.2	6.8	0.12	175	1
janeiro	7	-20	1	0	10.3	6.6	0.16	175	1
janeiro	7	-20	1	0	10.2	6.4	0.14	175	1
fevereiro	1	-150	1	1	1.8	1.5	0	7	0
fevereiro	1	-150	1	0	1.7	1.5	0	7	0
fevereiro	1	40	1	1	7.5	2.1	0.02	9	0
fevereiro	1	40	1	0	7.8	2.6	0.02	9	0
fevereiro	1	-60	1	1	2.8	1.7	0.01	30	0
fevereiro	1	-40	1	1	2.5	1.6	0.01	30	0
fevereiro	1	-40	1	0	2.4	1.8	0.01	30	0
fevereiro	1	-40	1	0	2.3	1.6	0.01	30	0
fevereiro	1	-40	1	0	2.3	1.4	0.01	30	0
fevereiro	1	-40	1	0	2.7	1.5	0.01	30	0
fevereiro	1	-40	1	0	2.8	1.7	0.01	30	0
fevereiro	1	-40	1	0	3.1	1.9	0.01	30	0
fevereiro	1	-40	1	0	2.5	1.9	0.01	30	0
fevereiro	1	-40	1	0	2.8	1.8	0.01	30	0
fevereiro	1	-40	1	0	2.9	1.8	0.01	30	0
fevereiro	1	-40	1	0	3.2	2	0.01	30	0
fevereiro	1	-40	1	0	2.4	1.6	0.01	30	0
fevereiro	1	-40	1	0	2.3	1.5	0.01	30	0
fevereiro	1	-40	1	0	2.3	1.8	0.01	30	0
fevereiro	1	-40	1	0	2.7	1.8	0.01	30	0
fevereiro	1	-40	1	0	2.8	2	0.01	30	0
fevereiro	1	-40	1	0	3.1	1.6	0.01	30	0
fevereiro	1	-40	1	0	3.2	1.5	0.01	30	0
fevereiro	1	-40	1	0	2.7	1.5	0.01	30	0
fevereiro	1	80	1	1	1.5	2.4	0.01	30	0
fevereiro	1	80	1	0	1.7	2.5	0.01	30	0
fevereiro	1	80	1	0	2	3.1	0.01	30	0
fevereiro	1	40	1	1	4	1.7	0.02	30	0
fevereiro	1	40	1	0	4.1	1.6	0.01	30	0
fevereiro	1	40	1	0	3.9	1.7	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.02	30	0
fevereiro	1	40	1	0	3.8	2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	4	1.7	0.02	30	0
fevereiro	1	40	1	0	4.1	1.6	0.01	30	0
fevereiro	1	40	1	0	3.9	1.7	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.02	30	0
fevereiro	1	40	1	0	3.8	2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.8	0.01	30	0
fevereiro	1	40	1	0	3.5	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.9	0.01	30	0
fevereiro	1	40	1	0	3.4	1.3	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	4.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.3	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.8	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.1	1.2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	3.4	1.6	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.5	1.8	0.01	30	0
fevereiro	1	40	1	0	4	1.7	0.02	30	0
fevereiro	1	40	1	0	4.1	1.6	0.01	30	0
fevereiro	1	40	1	0	3.9	1.7	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.02	30	0
fevereiro	1	40	1	0	3.8	2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	4	1.7	0.02	30	0
fevereiro	1	40	1	0	4.1	1.6	0.01	30	0
fevereiro	1	40	1	0	3.9	1.7	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.02	30	0
fevereiro	1	40	1	0	3.8	2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.8	0.01	30	0
fevereiro	1	40	1	0	3.5	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.9	0.01	30	0
fevereiro	1	40	1	0	3.4	1.3	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	4.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.3	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.8	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.1	1.2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	3.4	1.6	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.5	1.8	0.01	30	0
fevereiro	1	40	1	0	4	1.7	0.02	30	0
fevereiro	1	40	1	0	4.1	1.6	0.01	30	0
fevereiro	1	40	1	0	3.9	1.7	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.02	30	0
fevereiro	1	40	1	0	3.8	2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	4	1.7	0.02	30	0
fevereiro	1	40	1	0	4.1	1.6	0.01	30	0
fevereiro	1	40	1	0	3.9	1.7	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.02	30	0
fevereiro	1	40	1	0	3.8	2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.8	0.01	30	0
fevereiro	1	40	1	0	3.5	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.9	0.01	30	0
fevereiro	1	40	1	0	3.4	1.3	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	4.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.3	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.8	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.1	1.2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	3.4	1.6	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	4	1.7	0.02	30	0
fevereiro	1	40	1	0	4.1	1.6	0.01	30	0
fevereiro	1	40	1	0	3.9	1.7	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.02	30	0
fevereiro	1	40	1	0	3.8	2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	4	1.7	0.02	30	0
fevereiro	1	40	1	0	4.1	1.6	0.01	30	0
fevereiro	1	40	1	0	3.9	1.7	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.02	30	0
fevereiro	1	40	1	0	3.8	2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.8	0.01	30	0
fevereiro	1	40	1	0	3.5	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.9	0.01	30	0
fevereiro	1	40	1	0	3.4	1.3	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	4.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.3	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.8	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.1	1.2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	3.4	1.6	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.5	1.8	0.01	30	0
fevereiro	1	40	1	0	4.1	1.6	0.01	30	0
fevereiro	1	40	1	0	3.9	1.7	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.02	30	0
fevereiro	1	40	1	0	3.8	2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.8	0.01	30	0
fevereiro	1	40	1	0	3.5	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.9	0.01	30	0
fevereiro	1	40	1	0	3.4	1.3	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	4.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.3	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.8	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.1	1.2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	3.4	1.6	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.5	1.8	0.01	30	0
fevereiro	1	40	1	0	4.1	1.6	0.01	30	0
fevereiro	1	40	1	0	3.9	1.7	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.02	30	0
fevereiro	1	40	1	0	3.8	2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.8	0.01	30	0
fevereiro	1	40	1	0	3.5	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.9	0.01	30	0
fevereiro	1	40	1	0	3.4	1.3	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	4.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.3	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.8	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.1	1.2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	3.4	1.6	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.5	1.8	0.01	30	0
fevereiro	1	40	1	0	4.1	1.6	0.01	30	0
fevereiro	1	40	1	0	3.9	1.7	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.02	30	0
fevereiro	1	40	1	0	3.8	2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.8	0.01	30	0
fevereiro	1	40	1	0	3.5	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.9	0.01	30	0
fevereiro	1	40	1	0	3.4	1.3	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	4.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.3	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.8	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.1	1.2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	3.4	1.6	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.5	1.8	0.01	30	0
fevereiro	1	40	1	0	4.1	1.6	0.01	30	0
fevereiro	1	40	1	0	3.9	1.7	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.02	30	0
fevereiro	1	40	1	0	3.8	2	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.6	1.8	0.01	30	0
fevereiro	1	40	1	0	3.5	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.9	0.01	30	0
fevereiro	1	40	1	0	3.4	1.3	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	4.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.3	1.2	0.01	30	0
fevereiro	1	40	1	0	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.8	1.9	0.01	30	0
fevereiro	1	40	1	0	3.9	1.8	0.01	30	0
fevereiro	1	40	1	0	3.2	1.2	0.01	30	0
fevereiro	1	40	1	0	3.7	1.7	0.01	30	0
fevereiro	1	40	1	0	3.4	1.6	0.01	30	0
fevereiro	1	40	1	0	3.8	1.8	0.01	30	0
fevereiro	1	40	1	1	3.6	1.5	0.01	30	0
fevereiro	1	40	1	0	3.9	1.9	0.01	30	0
fevereiro	1	40	1	0	3.5	1.8	0.01	30	0
fevereiro	1	60	1	1	3.5	1.5	0.01	30	0
fevereiro	1	60	1	0	3.8	1.9	0.01	30	0
fevereiro	1	150	1	1	1.5	1.1	0	30	0
fevereiro	1	-150	1	1	2.6	2.2	0.01	56	0
fevereiro	1	-150	1	0	2.7	2.2	0.01	56	0
fevereiro	1	-150	1	0	2.5	2.1	0.01	56	0
fevereiro	1	-150	1	0	2	1.8	0.01	56	0
fevereiro	1	100	1	1	3	2.8	0.04	61	1
fevereiro	1	150	1	1	3.3	2.4	0.03	61	1
fevereiro	1	80	1	1	3	2.2	0.1	83	1
fevereiro	1	-20	1	1	2.7	2.5	0.05	83	1
fevereiro	1	100	1	1	3.6	2.1	0.05	83	1
fevereiro	1	-20	1	1	4.6	4	0.03	131	1
fevereiro	1	-20	1	0	4.2	4	0.03	131	1
fevereiro	1	-20	1	0	4.5	3.9	0.02	131	1
fevereiro	1	-20	1	0	4.5	4.2	0.03	131	1
fevereiro	1	-20	1	0	4	3.7	0.03	131	1
fevereiro	1	-20	1	0	4	4	0.03	131	1
fevereiro	1	-20	1	0	4.9	3.9	0.03	131	1
fevereiro	1	-20	1	0	5.1	4.1	0.03	131	1
fevereiro	1	-20	1	0	4.1	3.5	0.03	131	1
fevereiro	1	-20	1	0	3.9	2.9	0.03	131	1
fevereiro	1	-20	1	0	5.3	3.6	0.03	131	1
fevereiro	1	-20	1	0	5.6	4.6	0.03	131	1
fevereiro	1	-20	1	0	4.8	3.8	0.03	131	1
fevereiro	1	-20	1	0	3.9	3.6	0.03	131	1
fevereiro	1	-20	1	0	5.8	5	0.03	131	1
fevereiro	1	-20	1	0	4.9	3.9	0.03	131	1
fevereiro	1	-20	1	0	4.7	3.6	0.02	131	1
fevereiro	1	-20	1	0	3.8	2.8	0.4	131	1
fevereiro	1	-20	1	0	4.2	3.1	0.01	131	1
fevereiro	1	-20	1	0	4.5	2.9	0.03	131	1
fevereiro	1	-20	1	0	4.6	4	0.02	131	1
fevereiro	1	-20	1	0	4.2	4	0.02	131	1
fevereiro	1	-20	1	0	4.5	3.9	0.02	131	1
fevereiro	1	-20	1	0	4.5	4.2	0.4	131	1
fevereiro	1	-20	1	0	4	3.7	0.01	131	1
fevereiro	1	-20	1	0	4	4	0.03	131	1
fevereiro	1	-20	1	0	4.9	3.9	0.03	131	1
fevereiro	1	-20	1	0	5.1	4.1	0.03	131	1
fevereiro	1	-20	1	0	4.1	3.5	0.03	131	1
fevereiro	1	-20	1	0	3.9	2.9	0.03	131	1
fevereiro	1	-20	1	0	5.3	3.6	0.03	131	1
fevereiro	1	-20	1	0	5.6	4.6	0.03	131	1
fevereiro	1	-20	1	0	4.8	3.8	0.02	131	1
fevereiro	1	-20	1	0	3.9	3.6	0.4	131	1
fevereiro	1	-20	1	0	5.8	5	0.01	131	1
fevereiro	1	-20	1	0	4.9	3.9	0.03	131	1
fevereiro	1	-20	1	0	4.7	3.6	0.02	131	1
fevereiro	1	-20	1	0	3.8	2.8	0.02	131	1
fevereiro	1	-20	1	0	4.2	3.1	0.02	131	1
fevereiro	1	-20	1	0	4.5	2.9	0.4	131	1
fevereiro	1	-20	1	0	5.6	4.1	0.01	131	1
fevereiro	1	-20	1	0	3.9	3.6	0.03	131	1
fevereiro	1	-20	1	0	5.8	5	0.02	131	1
fevereiro	1	-20	1	0	4.9	3.9	0.02	131	1
fevereiro	1	-20	1	0	4.7	3.6	0.02	131	1
fevereiro	1	-20	1	0	3.8	2.8	0.4	131	1
