Transect	Distance	Layer	StrS	StrD
Tundra1	214	LivePlants	4	1.33333333333333
Tundra1	215	LivePlants	5	1.69444444444444
Tundra1	216	LivePlants	6	2.16666666666667
Tundra1	217	LivePlants	7	2.48611111111111
Tundra1	218	LivePlants	5	2
Tundra1	219	LivePlants	7	2.48611111111111
Tundra1	220	LivePlants	6	2.30555555555556
Tundra1	221	LivePlants	4	1.97222222222222
Tundra1	222	LivePlants	4	1.97222222222222
Tundra1	223	LivePlants	5	2.08333333333333
Tundra1	224	LivePlants	4	1.33333333333333
Tundra1	225	LivePlants	3	1.83333333333333
Tundra1	226	LivePlants	5	1.93055555555556
Tundra1	227	LivePlants	3	1.33333333333333
Tundra2	1	LivePlants	2	1
Tundra2	2	LivePlants	5	2.09722222222222
Tundra2	3	LivePlants	4	1.97222222222222
Tundra2	4	LivePlants	4	1.5
Tundra2	5	LivePlants	5	2.02777777777778
Tundra2	6	LivePlants	5	2.02777777777778
Tundra2	7	LivePlants	3	1.16666666666667
Tundra2	8	LivePlants	2	1
Tundra2	9	LivePlants	3	1.5
Tundra2	10	LivePlants	3	1.16666666666667
Tundra2	11	LivePlants	3	1.16666666666667
Tundra2	12	LivePlants	2	1
Tundra2	13	LivePlants	1	0
Tundra2	14	LivePlants	2	1
Tundra2	15	LivePlants	3	1.33333333333333
Tundra2	16	LivePlants	1	0
Tundra2	17	LivePlants	1	0
Tundra2	18	LivePlants	3	1.33333333333333
Tundra2	19	LivePlants	2	1
Tundra2	20	LivePlants	2	1
Tundra2	21	LivePlants	2	1
Tundra2	22	LivePlants	2	1
Tundra2	23	LivePlants	2	1
Tundra2	24	LivePlants	4	1.52777777777778
Tundra2	25	LivePlants	2	1
Tundra2	26	LivePlants	5	2.02777777777778
Tundra2	27	LivePlants	6	2.16666666666667
Tundra2	28	LivePlants	6	2.19444444444444
Tundra2	29	LivePlants	4	1.52777777777778
Tundra2	30	LivePlants	7	2.19444444444444
Tundra2	31	LivePlants	5	2.22222222222222
Tundra2	32	LivePlants	6	2.19444444444444
Tundra2	33	LivePlants	5	2.08333333333333
Tundra2	34	LivePlants	5	2.22222222222222
Tundra2	35	LivePlants	4	1.52777777777778
Tundra2	36	LivePlants	5	2.22222222222222
Tundra2	37	LivePlants	5	2.08333333333333
Tundra2	38	LivePlants	5	2.08333333333333
Tundra2	39	LivePlants	5	2.08333333333333
Tundra2	40	LivePlants	5	2.02777777777778
Tundra2	41	LivePlants	5	2.22222222222222
Tundra2	42	LivePlants	7	2.5
Tundra2	43	LivePlants	5	2.22222222222222
Tundra2	44	LivePlants	5	2.22222222222222
Tundra2	45	LivePlants	5	2.22222222222222
Tundra2	46	LivePlants	6	2.30555555555556
Tundra2	47	LivePlants	5	2.08333333333333
Tundra2	48	LivePlants	5	2.22222222222222
Tundra2	49	LivePlants	7	2.33333333333333
Tundra2	50	LivePlants	3	1.33333333333333
Tundra2	51	LivePlants	2	1
Tundra2	52	LivePlants	3	1.5
Tundra2	53	LivePlants	2	1
Tundra2	54	LivePlants	3	1.33333333333333
Tundra2	55	LivePlants	4	1.97222222222222
Tundra2	56	LivePlants	6	2.30555555555556
Tundra2	57	LivePlants	6	2.19444444444444
Tundra2	58	LivePlants	7	2.41944444444444
Tundra2	59	LivePlants	5	2.22222222222222
Tundra2	60	LivePlants	6	2.30555555555556
Tundra2	61	LivePlants	6	2.30555555555556
Tundra2	62	LivePlants	5	2.22222222222222
Tundra2	63	LivePlants	6	2.30555555555556
Tundra2	64	LivePlants	5	2.08333333333333
Tundra2	65	LivePlants	4	1.83333333333333
Tundra2	66	LivePlants	4	1.83333333333333
Tundra2	67	LivePlants	4	1.97222222222222
Tundra2	68	LivePlants	4	1.52777777777778
Tundra2	69	LivePlants	7	2.48611111111111
Tundra2	70	LivePlants	6	2.30555555555556
Tundra2	71	LivePlants	6	2.30555555555556
Tundra2	72	LivePlants	6	2.41944444444444
Tundra2	73	LivePlants	5	2.22222222222222
Tundra2	74	LivePlants	6	2.41944444444444
Tundra2	75	LivePlants	5	1.69444444444444
Tundra2	76	LivePlants	5	2.22222222222222
Tundra2	77	LivePlants	4	1.52777777777778
Tundra2	78	LivePlants	5	2.22222222222222
Tundra2	79	LivePlants	4	1.97222222222222
Tundra2	80	LivePlants	4	1.83333333333333
Tundra2	81	LivePlants	4	1.84722222222222
Tundra3	1	LivePlants	0	0
Tundra3	2	LivePlants	5	1.95833333333333
Tundra3	3	LivePlants	3	1.33333333333333
Tundra3	4	LivePlants	2	1
Tundra3	5	LivePlants	2	1
Tundra3	6	LivePlants	2	1
Tundra3	7	LivePlants	2	1
Tundra3	8	LivePlants	2	1
Tundra3	9	LivePlants	2	1
Tundra3	10	LivePlants	1	0
Tundra3	11	LivePlants	2	1
Tundra3	12	LivePlants	2	1
Tundra3	13	LivePlants	3	1.5
Tundra3	14	LivePlants	2	1
Tundra3	15	LivePlants	2	1
Tundra3	16	LivePlants	2	1
Tundra3	17	LivePlants	3	1.33333333333333
Tundra3	18	LivePlants	2	1
Tundra3	19	LivePlants	3	1.5
Tundra3	20	LivePlants	3	1.33333333333333
Tundra3	21	LivePlants	3	1.33333333333333
Tundra3	22	LivePlants	3	1.33333333333333
Tundra3	23	LivePlants	2	1
Tundra3	24	LivePlants	2	1
Tundra3	25	LivePlants	5	2.22222222222222
Tundra3	26	LivePlants	4	1.52777777777778
Tundra3	27	LivePlants	3	1.33333333333333
Tundra3	28	LivePlants	4	1.83333333333333
Tundra3	29	LivePlants	3	1.5
Tundra3	30	LivePlants	4	1.83333333333333
Tundra3	31	LivePlants	4	1.97222222222222
Tundra3	32	LivePlants	4	1.83333333333333
Tundra3	33	LivePlants	4	1.97222222222222
Tundra3	34	LivePlants	3	1.33333333333333
Tundra3	35	LivePlants	3	1.5
Tundra3	36	LivePlants	4	1.97222222222222
Tundra3	37	LivePlants	3	1.33333333333333
Tundra3	38	LivePlants	3	1.33333333333333
Tundra3	39	LivePlants	4	1.97222222222222
Tundra3	40	LivePlants	4	1.83333333333333
Tundra3	41	LivePlants	4	1.97222222222222
Tundra3	42	LivePlants	5	2.08333333333333
Tundra3	43	LivePlants	4	1.97222222222222
Tundra3	44	LivePlants	6	2.30555555555556
Tundra3	45	LivePlants	5	2.22222222222222
Tundra3	46	LivePlants	5	2.08333333333333
Tundra3	47	LivePlants	4	1.83333333333333
Tundra3	48	LivePlants	5	2.08333333333333
Tundra3	49	LivePlants	6	2.30555555555556
Tundra3	50	LivePlants	4	1.97222222222222
Tundra3	51	LivePlants	5	2.25
Tundra3	52	LivePlants	5	2.22222222222222
Tundra3	53	LivePlants	5	2.02777777777778
Tundra3	54	LivePlants	4	1.83333333333333
Tundra3	55	LivePlants	4	1.83333333333333
Tundra3	56	LivePlants	4	1.97222222222222
Tundra3	57	LivePlants	4	1.97222222222222
Tundra3	58	LivePlants	4	1.97222222222222
Tundra3	59	LivePlants	5	2.22222222222222
Tundra3	60	LivePlants	5	2.08333333333333
Tundra3	61	LivePlants	4	1.97222222222222
Tundra3	62	LivePlants	3	1.33333333333333
Tundra3	63	LivePlants	4	1.83333333333333
Tundra3	64	LivePlants	4	1.83333333333333
Tundra3	65	LivePlants	3	1.33333333333333
Tundra3	66	LivePlants	4	1.97222222222222
Tundra3	67	LivePlants	5	2.08333333333333
Tundra3	68	LivePlants	4	1.97222222222222
Tundra3	69	LivePlants	6	2.30555555555556
Tundra3	70	LivePlants	5	2.08333333333333
Tundra3	71	LivePlants	6	2.30555555555556
Tundra3	72	LivePlants	4	1.97222222222222
Tundra3	73	LivePlants	5	2.08333333333333
Tundra3	74	LivePlants	6	2.41944444444444
Tundra3	75	LivePlants	4	1.97222222222222
Tundra3	76	LivePlants	4	1.97222222222222
Tundra3	77	LivePlants	8	2.70277777777778
Tundra3	78	LivePlants	7	2.54166666666667
Tundra3	79	LivePlants	6	2.30555555555556
Tundra3	80	LivePlants	5	2.22222222222222
Tundra3	81	LivePlants	6	2.41944444444444
Tundra3	82	LivePlants	5	2.08333333333333
Tundra3	83	LivePlants	5	2.08333333333333
Tundra3	84	LivePlants	4	1.97222222222222
Tundra3	85	LivePlants	5	2.22222222222222
Tundra3	86	LivePlants	5	2.08333333333333
Tundra3	87	LivePlants	8	2.66666666666667
Tundra3	88	LivePlants	4	1.97222222222222
Tundra3	89	LivePlants	5	2.08333333333333
Tundra3	90	LivePlants	5	2.08333333333333
Tundra3	91	LivePlants	6	2.30555555555556
Tundra3	92	LivePlants	6	2.30555555555556
Tundra3	93	LivePlants	5	2.08333333333333
Tundra3	94	LivePlants	3	1.33333333333333
Tundra3	95	LivePlants	4	1.97222222222222
Tundra3	96	LivePlants	5	1.69444444444444
Tundra3	97	LivePlants	4	1.83333333333333
Tundra3	98	LivePlants	3	1.33333333333333
Tundra3	99	LivePlants	4	1.97222222222222
Tundra3	100	LivePlants	4	1.97222222222222
Tundra3	101	LivePlants	3	1.33333333333333
Tundra3	102	LivePlants	3	1.33333333333333
Tundra3	103	LivePlants	3	1.33333333333333
Tundra3	104	LivePlants	6	2.30555555555556
Tundra3	105	LivePlants	5	1.75
Tundra3	106	LivePlants	5	2.22222222222222
Tundra3	107	LivePlants	6	2.35185185185185
Tundra3	108	LivePlants	5	2.02777777777778
Tundra3	109	LivePlants	3	1.16666666666667
Tundra3	110	LivePlants	2	1
Tundra3	111	LivePlants	3	1.16666666666667
Tundra3	112	LivePlants	3	1.33333333333333
Tundra3	113	LivePlants	5	1.75
Tundra3	114	LivePlants	4	1.52777777777778
Tundra3	115	LivePlants	3	1.33333333333333
Tundra3	116	LivePlants	3	1.33333333333333
Tundra3	117	LivePlants	2	1
Tundra3	118	LivePlants	3	1.33333333333333
Tundra3	119	LivePlants	4	1.5
Tundra3	120	LivePlants	3	1.33333333333333
Tundra3	121	LivePlants	3	1.33333333333333
Tundra3	122	LivePlants	3	1.16666666666667
Tundra3	123	LivePlants	2	1
Tundra3	124	LivePlants	2	1
Tundra3	125	LivePlants	2	1
Tundra3	126	LivePlants	2	1
Tundra3	127	LivePlants	2	1
Tundra3	128	LivePlants	2	1
Tundra3	129	LivePlants	2	1
Tundra3	130	LivePlants	2	1
Tundra3	131	LivePlants	4	1.83333333333333
Tundra3	132	LivePlants	4	1.83333333333333
Tundra3	133	LivePlants	4	1.83333333333333
Tundra3	134	LivePlants	4	1.83333333333333
Tundra3	135	LivePlants	2	1
Tundra3	136	LivePlants	4	1.51388888888889
Tundra3	137	LivePlants	5	1.59722222222222
Tundra3	138	LivePlants	2	1
Tundra3	139	LivePlants	3	1.5
Tundra3	140	LivePlants	1	0
Tundra3	141	LivePlants	1	0
Tundra3	142	LivePlants	1	0
Tundra3	143	LivePlants	2	1
Tundra3	144	LivePlants	2	1
Tundra3	145	LivePlants	0	0
Tundra3	146	LivePlants	0	0
Tundra3	147	LivePlants	0	0
Tundra3	148	LivePlants	0	0
Tundra3	149	LivePlants	0	0
Tundra3	150	LivePlants	0	0
Tundra3	151	LivePlants	0	0
Tundra3	152	LivePlants	0	0
Tundra3	153	LivePlants	2	1
Tundra3	154	LivePlants	1	0
Tundra3	155	LivePlants	2	1
Tundra3	156	LivePlants	1	0
Tundra3	157	LivePlants	3	1.33333333333333
Tundra3	158	LivePlants	4	1.54166666666667
Tundra3	159	LivePlants	5	2.09722222222222
Tundra3	160	LivePlants	4	1.90277777777778
Tundra3	161	LivePlants	3	1.33333333333333
Tundra3	162	LivePlants	2	1
Tundra3	163	LivePlants	2	1
Tundra3	164	LivePlants	2	1
Tundra3	165	LivePlants	2	1
Tundra3	166	LivePlants	3	1.33333333333333
Tundra3	167	LivePlants	3	1.5
Tundra3	168	LivePlants	3	1.83333333333333
Tundra3	169	LivePlants	2	1
Tundra3	170	LivePlants	2	1
Tundra3	171	LivePlants	2	1
Tundra3	172	LivePlants	3	1.5
Tundra3	173	LivePlants	2	1
Tundra3	174	LivePlants	3	1.33333333333333
Tundra3	175	LivePlants	2	1.33333333333333
Tundra3	176	LivePlants	1	0
Tundra3	177	LivePlants	2	0.333333333333333
Tundra3	178	LivePlants	1	0
Tundra3	179	LivePlants	3	1.83333333333333
Tundra3	180	LivePlants	2	1
Tundra3	181	LivePlants	5	2.08333333333333
Tundra3	182	LivePlants	4	1.66666666666667
Tundra3	183	LivePlants	4	2
Tundra3	184	LivePlants	3	1.16666666666667
Tundra3	185	LivePlants	4	2
Tundra3	186	LivePlants	4	2
Tundra3	187	LivePlants	3	1.16666666666667
Tundra3	188	LivePlants	4	1.83333333333333
Tundra3	189	LivePlants	5	2.22222222222222
Tundra3	190	LivePlants	4	2
Tundra3	191	LivePlants	5	2.22222222222222
Tundra3	192	LivePlants	5	2.16666666666667
Tundra3	193	LivePlants	5	2
Tundra3	194	LivePlants	5	2.08333333333333
Tundra3	195	LivePlants	8	2.26388888888889
Tundra3	196	LivePlants	4	2.13888888888889
Tundra3	197	LivePlants	2	1
