Medidor	Planta	Folha	AE	AD	FAtot	FArel	FAtot_abs	FArel_abs	Atot
Andreza	78	9	15.572	15.577	0.005	0.0001605188	0.005	0.0001605188	31.149
Andreza	78	12	16.191	16.144	-0.047	-0.0014535333	0.047	0.0014535333	32.335
Andreza	78	2	18.058	17.601	-0.457	-0.0128158389	0.457	0.0128158389	35.659
Andreza	78	1	21.366	20.661	-0.705	-0.0167749304	0.705	0.0167749304	42.027
Andreza	78	11	11.757	12.768	1.011	0.0412232416	1.011	0.0412232416	24.525
Andreza	78	6	13.987	12.961	-1.026	-0.0380733264	1.026	0.0380733264	26.948
Andreza	78	5	14.563	15.618	1.055	0.0349557669	1.055	0.0349557669	30.181
Andreza	78	3	18.201	19.889	1.688	0.0443160935	1.688	0.0443160935	38.09
Andreza	78	4	16.389	18.767	2.378	0.0676413699	2.378	0.0676413699	35.156
Andreza	78	13	12.838	10.211	-2.627	-0.1139745759	2.627	0.1139745759	23.049
Andreza	78	14	22.214	24.888	2.674	0.0567704131	2.674	0.0567704131	47.102
Andreza	78	7	7.904	10.64	2.736	0.1475409836	2.736	0.1475409836	18.544
Andreza	78	10	9.275	6.525	-2.75	-0.1740506329	2.75	0.1740506329	15.8
Andreza	78	8	19.547	16.091	-3.456	-0.0969751389	3.456	0.0969751389	35.638
Andreza	78	15	21.734	25.586	3.852	0.0814032122	3.852	0.0814032122	47.32
Andreza	79	11	26.853	26.454	-0.399	-0.0074849457	0.399	0.0074849457	53.307
Andreza	79	12	23.294	24.036	0.742	0.0156771604	0.742	0.0156771604	47.33
Andreza	79	4	29.375	28.561	-0.814	-0.0140499862	0.814	0.0140499862	57.936
Andreza	79	3	11.024	11.975	0.951	0.0413496239	0.951	0.0413496239	22.999
Andreza	79	6	17.959	19.164	1.205	0.0324596611	1.205	0.0324596611	37.123
Andreza	79	8	18.325	16.715	-1.61	-0.0459474886	1.61	0.0459474886	35.04
Andreza	79	15	27.25	29.312	2.062	0.0364555709	2.062	0.0364555709	56.562
Andreza	79	13	8.616	10.859	2.243	0.1151732991	2.243	0.1151732991	19.475
Andreza	79	2	19.4	21.744	2.344	0.0569706397	2.344	0.0569706397	41.144
Andreza	79	10	28.965	31.818	2.853	0.0469374661	2.853	0.0469374661	60.783
Andreza	79	9	28.402	25.096	-3.306	-0.0617967027	3.306	0.0617967027	53.498
Andreza	79	7	17.59	21.241	3.651	0.0940228168	3.651	0.0940228168	38.831
Andreza	79	1	18.232	22.461	4.229	0.1039245079	4.229	0.1039245079	40.693
Andreza	79	5	31.247	35.54	4.293	0.0642789764	4.293	0.0642789764	66.787
Andreza	79	14	41.637	35.304	-6.333	-0.0823098218	6.333	0.0823098218	76.941
Andreza	80	4	33.629	33.53	-0.099	-0.0014741137	0.099	0.0014741137	67.159
Andreza	80	11	10.892	11.161	0.269	0.0121978869	0.269	0.0121978869	22.053
Andreza	80	7	11.795	11.19	-0.605	-0.026321514	0.605	0.026321514	22.985
Andreza	80	8	16.393	17.16	0.767	0.0228593568	0.767	0.0228593568	33.553
Andreza	80	2	18.759	17.898	-0.861	-0.0234880105	0.861	0.0234880105	36.657
Andreza	80	13	24.622	23.684	-0.938	-0.0194178777	0.938	0.0194178777	48.306
Andreza	80	3	12.15	11.018	-1.132	-0.0488604972	1.132	0.0488604972	23.168
Andreza	80	14	38.914	40.104	1.19	0.0150598598	1.19	0.0150598598	79.018
Andreza	80	9	25.699	27.895	2.196	0.040974736	2.196	0.040974736	53.594
Andreza	80	15	21.855	24.418	2.563	0.0553886716	2.563	0.0553886716	46.273
Andreza	80	12	11.768	15.137	3.369	0.1252183609	3.369	0.1252183609	26.905
Andreza	80	1	17.494	20.968	3.474	0.0903229161	3.474	0.0903229161	38.462
Andreza	80	5	28.611	24.456	-4.155	-0.0782972469	4.155	0.0782972469	53.067
Andreza	80	6	18.764	13.626	-5.138	-0.1586292065	5.138	0.1586292065	32.39
Andreza	80	10	27.814	21.075	-6.739	-0.1378428685	6.739	0.1378428685	48.889
Luiz	11	1	28.886931	28.9218	0.034869	0.0006031788	0.034869	0.0006031788	57.808731
Luiz	11	9	12.943302	12.825774	-0.117528	-0.0045608155	0.117528	0.0045608155	25.769076
Luiz	11	11	16.598175	15.921681	-0.676494	-0.0208024906	0.676494	0.0208024906	32.519856
Luiz	11	2	13.863348	13.142604	-0.720744	-0.0266883389	0.720744	0.0266883389	27.005952
Luiz	11	5	16.458699	15.713175	-0.745524	-0.0231731605	0.745524	0.0231731605	32.171874
Luiz	11	10	13.41306	12.398319	-1.014741	-0.0393137073	1.014741	0.0393137073	25.811379
Luiz	11	3	20.164725	21.221415	1.05669	0.0255324609	1.05669	0.0255324609	41.38614
Luiz	11	7	15.287667	14.136813	-1.150854	-0.039112127	1.150854	0.039112127	29.42448
Luiz	11	15	14.072385	15.22908	1.156695	0.0394756713	1.156695	0.0394756713	29.301465
Luiz	11	14	33.278124	32.105499	-1.172625	-0.0179345369	1.172625	0.0179345369	65.383623
Luiz	11	4	15.110667	13.621389	-1.489278	-0.0518333251	1.489278	0.0518333251	28.732056
Luiz	11	12	15.884157	14.20071	-1.683447	-0.0559566044	1.683447	0.0559566044	30.084867
Luiz	11	13	19.625583	21.564264	1.938681	0.0470669629	1.938681	0.0470669629	41.189847
Luiz	11	8	23.144697	19.35318	-3.791517	-0.0892166213	3.791517	0.0892166213	42.497877
Luiz	11	6	23.645076	18.181617	-5.463459	-0.1306213475	5.463459	0.1306213475	41.826693
Luiz	12	1	22.60998	22.982388	0.372408	0.0081682092	0.372408	0.0081682092	45.592368
Luiz	12	12	9.429852	9.024168	-0.405684	-0.0219835028	0.405684	0.0219835028	18.45402
Luiz	12	6	6.232524	6.870609	0.638085	0.0486971322	0.638085	0.0486971322	13.103133
Luiz	12	2	12.822234	13.596078	0.773844	0.0292919548	0.773844	0.0292919548	26.418312
Luiz	12	13	14.352045	15.172617	0.820572	0.0277927652	0.820572	0.0277927652	29.524662
Luiz	12	11	13.88742	14.715957	0.828537	0.0289664049	0.828537	0.0289664049	28.603377
Luiz	12	8	10.283523	9.387018	-0.896505	-0.0455760215	0.896505	0.0455760215	19.670541
Luiz	12	7	8.421483	9.748629	1.327146	0.0730400561	1.327146	0.0730400561	18.170112
Luiz	12	14	14.01132	12.622578	-1.388742	-0.0521418983	1.388742	0.0521418983	26.633898
Luiz	12	10	15.590868	14.079288	-1.51158	-0.0509461426	1.51158	0.0509461426	29.670156
Luiz	12	15	16.283469	17.802129	1.51866	0.0445543012	1.51866	0.0445543012	34.085598
Luiz	12	9	16.728624	14.557719	-2.170905	-0.0693882631	2.170905	0.0693882631	31.286343
Luiz	12	3	22.418112	19.901172	-2.51694	-0.0594750138	2.51694	0.0594750138	42.319284
Luiz	12	5	14.214693	10.642302	-3.572391	-0.1437177342	3.572391	0.1437177342	24.856995
Luiz	12	4	32.298252	27.291807	-5.006445	-0.0840147683	5.006445	0.0840147683	59.590059
Luiz	13	11	12.975162	12.976401	0.001239	4.77427891337408E-005	0.001239	4.77427891337408E-005	25.951563
Luiz	13	12	23.87553	23.629854	-0.245676	-0.0051715401	0.245676	0.0051715401	47.505384
Luiz	13	15	14.734719	14.396649	-0.33807	-0.0116050163	0.33807	0.0116050163	29.131368
Luiz	13	7	12.64665	12.001131	-0.645519	-0.026189741	0.645519	0.026189741	24.647781
Luiz	13	14	7.09239	7.792956	0.700566	0.0470641395	0.700566	0.0470641395	14.885346
Luiz	13	10	12.355662	11.598279	-0.757383	-0.0316183045	0.757383	0.0316183045	23.953941
Luiz	13	9	18.061257	19.503984	1.442727	0.0384059029	1.442727	0.0384059029	37.565241
Luiz	13	1	9.613401	12.041133	2.427732	0.1121119485	2.427732	0.1121119485	21.654534
Luiz	13	13	6.86583	9.668448	2.802618	0.1695035005	2.802618	0.1695035005	16.534278
Luiz	13	3	18.572787	15.347139	-3.225648	-0.0950959622	3.225648	0.0950959622	33.919926
Luiz	13	4	20.510052	17.269536	-3.240516	-0.0857742546	3.240516	0.0857742546	37.779588
Luiz	13	6	17.153778	13.563864	-3.589914	-0.1168681502	3.589914	0.1168681502	30.717642
Luiz	13	5	6.806181	11.258793	4.452612	0.2464776312	4.452612	0.2464776312	18.064974
Luiz	13	8	25.9305	20.329866	-5.600634	-0.1210676543	5.600634	0.1210676543	46.260366
Luiz	13	2	22.289256	16.164171	-6.125085	-0.1592858031	6.125085	0.1592858031	38.453427
Luiz	14	4	8.680257	8.504319	-0.175938	-0.0102381345	0.175938	0.0102381345	17.184576
Luiz	14	1	8.417766	8.151027	-0.266739	-0.0160988794	0.266739	0.0160988794	16.568793
Luiz	14	2	13.765113	13.444035	-0.321078	-0.0118003695	0.321078	0.0118003695	27.209148
Luiz	14	12	12.929673	12.569478	-0.360195	-0.0141257644	0.360195	0.0141257644	25.499151
Luiz	14	5	5.467176	5.046093	-0.421083	-0.0400525279	0.421083	0.0400525279	10.513269
Luiz	14	15	10.396272	9.923328	-0.472944	-0.0232752613	0.472944	0.0232752613	20.3196
Luiz	14	11	16.997664	16.434627	-0.563037	-0.0168411133	0.563037	0.0168411133	33.432291
Luiz	14	6	7.996329	7.249743	-0.746586	-0.0489690722	0.746586	0.0489690722	15.246072
Luiz	14	14	14.284254	15.423957	1.139703	0.0383632323	1.139703	0.0383632323	29.708211
Luiz	14	9	30.664542	31.853274	1.188732	0.0190142919	1.188732	0.0190142919	62.517816
Luiz	14	8	18.971037	20.161185	1.190148	0.0304135042	1.190148	0.0304135042	39.132222
Luiz	14	10	21.374166	22.874949	1.500783	0.0339166783	1.500783	0.0339166783	44.249115
Luiz	14	3	21.892776	19.91073	-1.982046	-0.0474133916	1.982046	0.0474133916	41.803506
Luiz	14	7	21.171324	18.439152	-2.732172	-0.0689759951	2.732172	0.0689759951	39.610476
Luiz	14	13	29.57847	26.540442	-3.038028	-0.054135547	3.038028	0.054135547	56.118912
Luiz	15	12	10.510083	10.406007	-0.104076	-0.0049758822	0.104076	0.0049758822	20.91609
Luiz	15	8	6.422622	6.549	0.126378	0.0097426521	0.126378	0.0097426521	12.971622
Luiz	15	15	21.422841	21.688872	0.266031	0.006170736	0.266031	0.006170736	43.111713
Luiz	15	13	10.144047	9.781905	-0.362142	-0.0181743889	0.362142	0.0181743889	19.925952
Luiz	15	6	5.386641	5.813211	0.42657	0.0380871104	0.42657	0.0380871104	11.199852
Luiz	15	10	11.350302	11.782005	0.431703	0.0186623409	0.431703	0.0186623409	23.132307
Luiz	15	1	8.785218	8.055801	-0.729417	-0.0433119279	0.729417	0.0433119279	16.841019
Luiz	15	14	10.800717	11.546241	0.745524	0.0333613192	0.745524	0.0333613192	22.346958
Luiz	15	7	5.555853	4.791921	-0.763932	-0.073825733	0.763932	0.073825733	10.347774
Luiz	15	2	16.057617	15.259524	-0.798093	-0.0254842228	0.798093	0.0254842228	31.317141
Luiz	15	4	7.195227	6.343149	-0.852078	-0.0629379772	0.852078	0.0629379772	13.538376
Luiz	15	11	15.711051	16.571979	0.860928	0.0266681287	0.860928	0.0266681287	32.28303
Luiz	15	5	8.010489	6.493245	-1.517244	-0.1046105782	1.517244	0.1046105782	14.503734
Luiz	15	9	16.742076	18.513492	1.771416	0.0502449996	1.771416	0.0502449996	35.255568
Luiz	15	3	10.12794	8.244837	-1.883103	-0.1024941956	1.883103	0.1024941956	18.372777
Luiz	16	9	10.341579	10.35981	0.018231	0.0008806655	0.018231	0.0008806655	20.701389
Luiz	16	5	16.864029	16.895004	0.030975	0.0009175322	0.030975	0.0009175322	33.759033
Luiz	16	4	11.627838	11.70501	0.077172	0.0033074402	0.077172	0.0033074402	23.332848
Luiz	16	1	12.115473	12.259374	0.143901	0.0059036678	0.143901	0.0059036678	24.374847
Luiz	16	14	10.301223	10.475214	0.173991	0.0083744388	0.173991	0.0083744388	20.776437
Luiz	16	10	5.154948	4.946265	-0.208683	-0.020659202	0.208683	0.020659202	10.101213
Luiz	16	11	7.533474	7.153632	-0.379842	-0.0258622767	0.379842	0.0258622767	14.687106
Luiz	16	6	18.652437	18.253656	-0.398781	-0.010805289	0.398781	0.010805289	36.906093
Luiz	16	7	13.128621	13.940166	0.811545	0.029980841	0.811545	0.029980841	27.068787
Luiz	16	13	14.588517	15.460242	0.871725	0.0290103495	0.871725	0.0290103495	30.048759
Luiz	16	12	13.810956	15.080577	1.269621	0.0439443971	1.269621	0.0439443971	28.891533
Luiz	16	3	21.23115	22.57812	1.34697	0.0307462325	1.34697	0.0307462325	43.80927
Luiz	16	15	8.468742	10.287771	1.819029	0.0969811926	1.819029	0.0969811926	18.756513
Luiz	16	8	14.528514	12.551601	-1.976913	-0.0730023857	1.976913	0.0730023857	27.080115
Luiz	16	2	16.4433	13.991496	-2.451804	-0.0805592388	2.451804	0.0805592388	30.434796
Luiz	17	12	7.984293	7.863579	-0.120714	-0.0076170479	0.120714	0.0076170479	15.847872
Luiz	17	15	13.769538	13.473063	-0.296475	-0.0108827714	0.296475	0.0108827714	27.242601
Luiz	17	11	19.963476	19.58505	-0.378426	-0.0095686499	0.378426	0.0095686499	39.548526
Luiz	17	5	17.638758	17.254845	-0.383913	-0.0110023892	0.383913	0.0110023892	34.893603
Luiz	17	6	23.042037	21.958797	-1.08324	-0.0240715539	1.08324	0.0240715539	45.000834
Luiz	17	10	15.894423	14.441253	-1.45317	-0.0479030037	1.45317	0.0479030037	30.335676
Luiz	17	4	25.77651	27.302427	1.525917	0.0287480701	1.525917	0.0287480701	53.078937
Luiz	17	9	15.004998	16.741368	1.73637	0.0546950791	1.73637	0.0546950791	31.746366
Luiz	17	3	24.775752	27.53766	2.761908	0.0527954093	2.761908	0.0527954093	52.313412
Luiz	17	2	31.737162	28.972068	-2.765094	-0.0455465174	2.765094	0.0455465174	60.70923
Luiz	17	7	21.082293	18.022671	-3.059622	-0.0782412688	3.059622	0.0782412688	39.104964
Luiz	17	14	17.413614	20.802456	3.388842	0.0886758372	3.388842	0.0886758372	38.21607
Luiz	17	8	17.118378	13.506162	-3.612216	-0.1179516819	3.612216	0.1179516819	30.62454
Luiz	17	1	31.548303	27.088788	-4.459515	-0.0760528008	4.459515	0.0760528008	58.637091
Luiz	17	13	25.727481	18.943602	-6.783879	-0.1518628729	6.783879	0.1518628729	44.671083
Luiz	18	15	14.74941	14.680911	-0.068499	-0.0023274975	0.068499	0.0023274975	29.430321
Luiz	18	4	5.981184	5.877639	-0.103545	-0.0087314736	0.103545	0.0087314736	11.858823
Luiz	18	11	4.768026	5.266281	0.498255	0.0496551481	0.498255	0.0496551481	10.034307
Luiz	18	8	14.059641	13.355535	-0.704106	-0.0256830742	0.704106	0.0256830742	27.415176
Luiz	18	7	10.422822	9.608268	-0.814554	-0.0406644871	0.814554	0.0406644871	20.03109
Luiz	18	5	8.515116	7.611	-0.904116	-0.0560653291	0.904116	0.0560653291	16.126116
Luiz	18	1	10.027935	9.054258	-0.973677	-0.0510254246	0.973677	0.0510254246	19.082193
Luiz	18	6	4.851039	3.821961	-1.029078	-0.1186530612	1.029078	0.1186530612	8.673
Luiz	18	10	4.574034	5.671788	1.097754	0.1071416232	1.097754	0.1071416232	10.245822
Luiz	18	3	9.300111	7.961283	-1.338828	-0.077561986	1.338828	0.077561986	17.261394
Luiz	18	9	9.505254	8.028897	-1.476357	-0.0841989441	1.476357	0.0841989441	17.534151
Luiz	18	13	18.121437	16.490913	-1.630524	-0.0471081565	1.630524	0.0471081565	34.61235
Luiz	18	14	12.330705	10.496631	-1.834074	-0.0803455121	1.834074	0.0803455121	22.827336
Luiz	18	12	13.199952	11.347824	-1.852128	-0.0754499308	1.852128	0.0754499308	24.547776
Luiz	18	2	7.139472	9.888282	2.74881	0.1614311553	2.74881	0.1614311553	17.027754
Luiz	19	8	8.221296	7.911546	-0.30975	-0.0191999649	0.30975	0.0191999649	16.132842
Luiz	19	2	9.404718	9.72615	0.321432	0.0168017468	0.321432	0.0168017468	19.130868
Luiz	19	11	12.963126	12.607887	-0.355239	-0.0138922537	0.355239	0.0138922537	25.571013
Luiz	19	4	14.068845	13.548111	-0.520734	-0.01885559	0.520734	0.01885559	27.616956
Luiz	19	3	17.339982	17.878416	0.538434	0.0152884296	0.538434	0.0152884296	35.218398
Luiz	19	5	9.882441	9.335511	-0.54693	-0.028459328	0.54693	0.028459328	19.217952
Luiz	19	12	21.442311	20.727054	-0.715257	-0.0169615312	0.715257	0.0169615312	42.169365
Luiz	19	14	13.931493	13.04844	-0.883053	-0.0327299923	0.883053	0.0327299923	26.979933
Luiz	19	13	14.535417	13.507401	-1.028016	-0.036658798	1.028016	0.036658798	28.042818
Luiz	19	6	8.16501	9.222054	1.057044	0.060794853	1.057044	0.060794853	17.387064
Luiz	19	7	11.929623	9.427728	-2.501895	-0.1171444436	2.501895	0.1171444436	21.357351
Luiz	19	1	10.608495	13.636965	3.02847	0.1249087458	3.02847	0.1249087458	24.24546
Luiz	19	10	13.587405	10.170951	-3.416454	-0.1438001013	3.416454	0.1438001013	23.758356
Luiz	19	9	21.754008	18.029397	-3.724611	-0.0936222277	3.724611	0.0936222277	39.783405
Luiz	19	15	23.058144	17.271306	-5.786838	-0.1434891376	5.786838	0.1434891376	40.32945
Luiz	20	4	38.455728	37.906851	-0.548877	-0.0071877745	0.548877	0.0071877745	76.362579
Luiz	20	15	20.784225	21.750468	0.966243	0.0227165857	0.966243	0.0227165857	42.534693
Luiz	20	10	30.788619	28.905339	-1.88328	-0.0315489216	1.88328	0.0315489216	59.693958
Luiz	20	8	15.339528	13.054635	-2.284893	-0.0804705178	2.284893	0.0804705178	28.394163
Luiz	20	5	29.186238	26.626464	-2.559774	-0.0458636459	2.559774	0.0458636459	55.812702
Luiz	20	6	24.681765	27.336057	2.654292	0.0510265885	2.654292	0.0510265885	52.017822
Luiz	20	14	21.626922	18.93369	-2.693232	-0.0664001815	2.693232	0.0664001815	40.560612
Luiz	20	1	38.255364	35.467968	-2.787396	-0.0378088717	2.787396	0.0378088717	73.723332
Luiz	20	7	19.671072	16.8327	-2.838372	-0.077755581	2.838372	0.077755581	36.503772
Luiz	20	9	15.620604	11.795634	-3.82497	-0.1395147649	3.82497	0.1395147649	27.416238
Luiz	20	2	32.756151	28.251678	-4.504473	-0.0738343435	4.504473	0.0738343435	61.007829
Luiz	20	13	43.098438	48.10329	5.004852	0.0548767234	5.004852	0.0548767234	91.201728
Luiz	20	11	29.356335	23.217975	-6.13836	-0.1167558832	6.13836	0.1167558832	52.57431
Luiz	20	3	22.660956	15.838845	-6.822111	-0.1771986042	6.822111	0.1771986042	38.499801
Luiz	20	12	36.19119	45.747597	9.556407	0.116628612	9.556407	0.116628612	81.938787
Luiz	21	1	14.934375	15.157749	0.223374	0.0074230054	0.223374	0.0074230054	30.092124
Luiz	21	8	26.23671	27.026661	0.789951	0.0148310365	0.789951	0.0148310365	53.263371
Luiz	21	2	24.026334	23.068056	-0.958278	-0.0203480287	0.958278	0.0203480287	47.09439
Luiz	21	12	18.072585	19.85763	1.785045	0.047061294	1.785045	0.047061294	37.930215
Luiz	21	7	17.333787	19.212819	1.879032	0.0514146786	1.879032	0.0514146786	36.546606
Luiz	21	11	19.529295	17.278032	-2.251263	-0.0611634472	2.251263	0.0611634472	36.807327
Luiz	21	14	13.832727	16.178331	2.345604	0.078157991	2.345604	0.078157991	30.011058
Luiz	21	3	23.808624	21.248319	-2.560305	-0.0568237619	2.560305	0.0568237619	45.056943
Luiz	21	15	14.079288	16.785795	2.706507	0.0876883111	2.706507	0.0876883111	30.865083
Luiz	21	4	24.753273	21.179997	-3.573276	-0.0777927633	3.573276	0.0777927633	45.93327
Luiz	21	5	18.675801	22.437582	3.761781	0.0914977247	3.761781	0.0914977247	41.113383
Luiz	21	6	25.828017	21.95154	-3.876477	-0.0811325438	3.876477	0.0811325438	47.779557
Luiz	21	9	29.863263	34.580844	4.717581	0.0732042264	4.717581	0.0732042264	64.444107
Luiz	21	13	21.529749	16.372146	-5.157603	-0.136077708	5.157603	0.136077708	37.901895
Luiz	21	10	19.812318	25.028331	5.216013	0.1163233164	5.216013	0.1163233164	44.840649
Luiz	22	3	16.515693	16.570917	0.055224	0.001669074	0.055224	0.001669074	33.08661
Luiz	22	8	22.538826	22.380234	-0.158592	-0.0035306171	0.158592	0.0035306171	44.91906
Luiz	22	2	22.187304	21.772947	-0.414357	-0.0094257196	0.414357	0.0094257196	43.960251
Luiz	22	4	25.07736	25.504284	0.426924	0.0084402951	0.426924	0.0084402951	50.581644
Luiz	22	13	18.186219	18.999357	0.813138	0.0218670272	0.813138	0.0218670272	37.185576
Luiz	22	5	16.866507	15.582726	-1.283781	-0.0395627533	1.283781	0.0395627533	32.449233
Luiz	22	15	17.364585	18.806427	1.441842	0.0398618098	1.441842	0.0398618098	36.171012
Luiz	22	7	18.450834	20.415357	1.964523	0.0505458073	1.964523	0.0505458073	38.866191
Luiz	22	10	43.53492	45.967608	2.432688	0.0271801038	2.432688	0.0271801038	89.502528
Luiz	22	12	17.732922	20.174106	2.441184	0.0643992454	2.441184	0.0643992454	37.907028
Luiz	22	14	25.746774	23.251428	-2.495346	-0.0509272973	2.495346	0.0509272973	48.998202
Luiz	22	9	24.756282	28.381065	3.624783	0.0682153552	3.624783	0.0682153552	53.137347
Luiz	22	1	31.826724	27.698907	-4.127817	-0.0693452036	4.127817	0.0693452036	59.525631
Luiz	22	11	28.620192	32.813499	4.193307	0.0682574485	4.193307	0.0682574485	61.433691
Luiz	22	6	21.721086	30.397095	8.676009	0.1664679932	8.676009	0.1664679932	52.118181
Luiz	23	13	17.608845	17.971695	0.36285	0.0101979902	0.36285	0.0101979902	35.58054
Luiz	23	10	5.66931	6.287217	0.617907	0.0516794718	0.617907	0.0516794718	11.956527
Luiz	23	8	8.969829	9.862617	0.892788	0.0474069061	0.892788	0.0474069061	18.832446
Luiz	23	1	26.970729	27.96954	0.998811	0.0181799437	0.998811	0.0181799437	54.940269
Luiz	23	7	14.39187	15.566442	1.174572	0.0392068819	1.174572	0.0392068819	29.958312
Luiz	23	3	10.379811	9.002751	-1.37706	-0.0710463354	1.37706	0.0710463354	19.382562
Luiz	23	2	24.883722	23.247711	-1.636011	-0.0339904902	1.636011	0.0339904902	48.131433
Luiz	23	14	23.627376	25.338081	1.710705	0.0349369761	1.710705	0.0349369761	48.965457
Luiz	23	6	23.28612	21.573114	-1.713006	-0.0381862517	1.713006	0.0381862517	44.859234
Luiz	23	4	20.090385	17.730621	-2.359764	-0.0623929464	2.359764	0.0623929464	37.821006
Luiz	23	12	9.28719	12.080427	2.793237	0.1307229065	2.793237	0.1307229065	21.367617
Luiz	23	9	21.584973	24.977532	3.392559	0.0728603197	3.392559	0.0728603197	46.562505
Luiz	23	11	36.085698	30.818532	-5.267166	-0.0787269504	5.267166	0.0787269504	66.90423
Luiz	23	15	31.488477	37.513203	6.024726	0.0873127437	6.024726	0.0873127437	69.00168
Luiz	23	5	36.531384	29.160219	-7.371165	-0.1122086334	7.371165	0.1122086334	65.691603
Luiz	24	9	10.94745	10.964088	0.016638	0.000759326	0.016638	0.000759326	21.911538
Luiz	24	1	5.507886	5.400624	-0.107262	-0.0098328736	0.107262	0.0098328736	10.90851
Luiz	24	7	5.722587	5.376906	-0.345681	-0.0311438549	0.345681	0.0311438549	11.099493
Luiz	24	5	7.289037	7.6641	0.375063	0.0250825629	0.375063	0.0250825629	14.953137
Luiz	24	12	5.656212	6.154821	0.498609	0.0422155285	0.498609	0.0422155285	11.811033
Luiz	24	13	14.747817	14.229915	-0.517902	-0.0178724132	0.517902	0.0178724132	28.977732
Luiz	24	4	7.764282	8.344134	0.579852	0.0359968354	0.579852	0.0359968354	16.108416
Luiz	24	6	8.661495	8.068722	-0.592773	-0.0354312798	0.592773	0.0354312798	16.730217
Luiz	24	15	6.707061	6.076233	-0.630828	-0.0493478441	0.630828	0.0493478441	12.783294
Luiz	24	11	9.44649	8.563437	-0.883053	-0.0490314592	0.883053	0.0490314592	18.009927
Luiz	24	14	6.979464	8.395995	1.416531	0.0921293472	1.416531	0.0921293472	15.375459
Luiz	24	3	5.127867	6.650421	1.522554	0.1292678528	1.522554	0.1292678528	11.778288
Luiz	24	8	7.870305	9.493926	1.623621	0.0935037664	1.623621	0.0935037664	17.364231
Luiz	24	2	7.070442	8.880444	1.810002	0.1134734459	1.810002	0.1134734459	15.950886
Luiz	24	10	8.842035	6.903	-1.939035	-0.1231521556	1.939035	0.1231521556	15.745035
Luiz	25	3	9.713937	9.69075	-0.023187	-0.0011949175	0.023187	0.0011949175	19.404687
Luiz	25	7	12.404514	12.330882	-0.073632	-0.0029767868	0.073632	0.0029767868	24.735396
Luiz	25	13	24.097842	23.993412	-0.10443	-0.0021714967	0.10443	0.0021714967	48.091254
Luiz	25	12	32.808012	32.700219	-0.107793	-0.0016454879	0.107793	0.0016454879	65.508231
Luiz	25	9	19.166445	19.325745	0.1593	0.0041385019	0.1593	0.0041385019	38.49219
Luiz	25	4	13.041891	13.486161	0.44427	0.0167471777	0.44427	0.0167471777	26.528052
Luiz	25	6	34.500486	35.668332	1.167846	0.0166433757	1.167846	0.0166433757	70.168818
